time,dTWC_dt,E_src,P_sink,residual,drift_pct
1980-02-03 18:00:00,28138080.0,-18140055552.0,18142164992.0,-30246912.0,-0.16672162342993646
1980-02-04 00:00:00,-298152256.0,-16842397696.0,17631449088.0,-490899456.0,-2.7842263761184958
1980-02-04 06:00:00,-686957376.0,-16753557504.0,17118768128.0,321745920.0,1.8794922484740135
1980-02-04 12:00:00,-66557584.0,-17495834624.0,17295300608.0,267091968.0,1.5443037045361079
1980-02-04 18:00:00,324604608.0,-17721982976.0,17355323392.0,42055680.0,0.2423215001535824
1980-02-05 00:00:00,112788128.0,-16488900608.0,16851751936.0,-475639808.0,-2.822494716314343
1980-02-05 06:00:00,-415978656.0,-16533475328.0,16749819904.0,199633920.0,1.1918571133551454
1980-02-05 12:00:00,-42044080.0,-17388902400.0,17257203712.0,173742080.0,1.0067800258925286
1980-02-05 18:00:00,181503904.0,-17808779264.0,17602197504.0,25077760.0,0.14246948424650513
1980-02-06 00:00:00,-67235336.0,-16662111232.0,17195274240.0,-465927168.0,-2.709623362191867
1980-02-06 06:00:00,-415989344.0,-16547624960.0,16518952960.0,444661760.0,2.6918277512910844
1980-02-06 12:00:00,615594816.0,-17411311616.0,16320905216.0,474811392.0,2.909222164555704
1980-02-06 18:00:00,1227299584.0,-17899597824.0,16645679104.0,26618880.0,0.15991465312823083
1980-02-07 00:00:00,786808384.0,-16866683904.0,16762860544.0,-682985472.0,-4.074396909807042
1980-02-07 06:00:00,-40641136.0,-16886695936.0,16643412992.0,283924480.0,1.705927024321719
1980-02-07 12:00:00,730246528.0,-17829660672.0,16703278080.0,396136448.0,2.3716090105350145
1980-02-07 18:00:00,1036136576.0,-18270654464.0,17390280704.0,-155762688.0,-0.8956881757760958
1980-02-08 00:00:00,514045856.0,-17156695040.0,17155390464.0,-512741376.0,-2.9888062126943145
1980-02-08 06:00:00,-55483312.0,-17022445568.0,16883095552.0,194833408.0,1.1540147208188944
1980-02-08 12:00:00,361807392.0,-17737590784.0,17131885568.0,243897344.0,1.4236456520324103
1980-02-08 18:00:00,740390464.0,-17945257984.0,17203974144.0,892928.0,0.00519024262955786
1980-02-09 00:00:00,403991488.0,-16675333120.0,16772397056.0,-501055488.0,-2.9873815074080725
1980-02-09 06:00:00,40628860.0,-16593010688.0,16164511744.0,387869696.0,2.399513837118964
1980-02-09 12:00:00,820749312.0,-17310461952.0,16168684544.0,321028096.0,1.9854929764161278
1980-02-09 18:00:00,1360397696.0,-17471858688.0,16000573440.0,110887936.0,0.6930247619925302
1980-02-10 00:00:00,1230128768.0,-16110747648.0,15356509184.0,-475890688.0,-3.098950954920355
1980-02-10 06:00:00,837046016.0,-15989890048.0,14869972992.0,282870784.0,1.9022952103018858
1980-02-10 12:00:00,1314274304.0,-16561219584.0,15102386176.0,144559104.0,0.9571937991476241
1980-02-10 18:00:00,1385506304.0,-16897587200.0,15724468224.0,-212387840.0,-1.3506837685985202
1980-02-11 00:00:00,500745280.0,-15654263808.0,15944174592.0,-790656000.0,-4.95890204562055
1980-02-11 06:00:00,-405424992.0,-15672193024.0,15797468160.0,280150016.0,1.7733855397750016
1980-02-11 12:00:00,138321616.0,-16378350592.0,16048721920.0,191306752.0,1.1920373033667717
1980-02-11 18:00:00,231111952.0,-16974237696.0,16886599680.0,-143473664.0,-0.8496302791492479
1980-02-12 00:00:00,-477020800.0,-16073282560.0,17222914048.0,-672610304.0,-3.9053223056530695
1980-02-12 06:00:00,-1138634240.0,-16256750592.0,16983190528.0,412193792.0,2.4270692324885634
1980-02-12 12:00:00,-283250176.0,-17022023680.0,16951668736.0,353605632.0,2.0859635561958165
1980-02-12 18:00:00,44943116.0,-17438267392.0,17465640960.0,-72316928.0,-0.41405252842206597
